homt-1	Y74C9A.3
sop-3	Y71F9B.10
Y71F9B.1	Y71F9B.1
Y71F9B.13	Y71F9B.13
Y71F9B.15	Y71F9B.15
W03D8.9	W03D8.9
W03D8.14	W03D8.14
W03D8.1	W03D8.1
W03D8.8	W03D8.8
W03D8.7	W03D8.7
W03D8.2	W03D8.2
itx-1	W03D8.6
W03D8.5	W03D8.5
W03D8.11	W03D8.11
W03D8.3	W03D8.3
pop-1	W10C8.2
ccb-2	W10C8.1
W10C8.4	W10C8.4
W10C8.5	W10C8.5
W10C8.6	W10C8.6
Y71F9AL.10	Y71F9AL.10
Y71F9AL.12	Y71F9AL.12
rpl-1	Y71F9AL.13
Y71F9AL.9	Y71F9AL.9
Y71F9AL.8	Y71F9AL.8
dnc-5	Y71F9AL.14
arx-1	Y71F9AL.16
Y71F9AL.7	Y71F9AL.7
Y71F9AL.25	Y71F9AL.25
Y71F9AL.6	Y71F9AL.6
copa-1	Y71F9AL.17
gst-43	Y71F9AL.5
Y71F9AL.4	Y71F9AL.4
parp-1	Y71F9AL.18
Y71F9AL.2	Y71F9AL.2
Y71F9AL.1	Y71F9AL.1
trap-1	Y71F9AM.6
nxt-1	Y71F9AM.5
cogc-3	Y71F9AM.4
Y71F9AM.11	Y71F9AM.11
Y71F9AM.8	Y71F9AM.8
Y71F9AR.10	Y71F9AR.10
bam-2	Y71F9AR.1
Y71F9AR.4	Y71F9AR.4
Y71F9AR.2	Y71F9AR.2
supr-1	Y71F9AR.3
dnj-28	Y54E10BL.4
nduf-5	Y54E10BL.5
Y54E10BL.3	Y54E10BL.3
mek-2	Y54E10BL.6
col-48	Y54E10BL.2
Y54E10BR.4	Y54E10BR.4
Y54E10BR.3	Y54E10BR.3
sec-11	Y54E10BR.5
rpb-7	Y54E10BR.6
Y54E10BR.2	Y54E10BR.2
mod-5	Y54E10BR.7
ztf-23	Y54E10BR.8
pign-1	Y54E10BR.1
arx-7	M01B12.3
M01B12.4	M01B12.4
riok-1	M01B12.5
nhr-64	C45E1.1
C45E1.5	C45E1.5
C45E1.4	C45E1.4
K09H9.9	K09H9.9
col-49	K09H9.3
K09H9.8	K09H9.8
K09H9.5	K09H9.5
lpd-6	K09H9.6
dscc-1	K09H9.2
K09H9.7	K09H9.7
K09H9.1	K09H9.1
vbh-1	Y54E10A.9
mrpl-17	Y54E10A.7
Y54E10A.6	Y54E10A.6
dnc-6	Y54E10A.5
Y54E10A.10	Y54E10A.10
Y54E10A.11	Y54E10A.11
syp-5	Y54E10A.12
Y54E10A.17	Y54E10A.17
fog-1	Y54E10A.4
rom-5	Y54E10A.14
cdt-1	Y54E10A.15
txl-1	Y54E10A.3
cogc-1	Y54E10A.2
mab-31	Y54E10A.16
tyr-5	Y44E3B.2
zip-4	Y44E3B.1
nol-58	W01B11.3
pqn-72	W01B11.5
sulp-6	W01B11.2
W01B11.6	W01B11.6
W01B11.1	W01B11.1
ace-2	Y44E3A.2
Y44E3A.7	Y44E3A.7
trx-4	Y44E3A.3
cdap-2	Y44E3A.4
Y44E3A.1	Y44E3A.1
edc-4	Y44E3A.6
W05F2.7	W05F2.7
W05F2.8	W05F2.8
W05F2.3	W05F2.3
W05F2.6	W05F2.6
W05F2.4	W05F2.4
cdk-2	K03E5.3
clik-3	K03E5.2
neto-1	K03E5.1
sep-1	Y47G6A.12
nefr-1	Y47G6A.28
Y47G6A.13	Y47G6A.13
msh-6	Y47G6A.11
Y47G6A.14	Y47G6A.14
spg-7	Y47G6A.10
Y47G6A.15	Y47G6A.15
Y47G6A.9	Y47G6A.9
crn-1	Y47G6A.8
ccep-290	Y47G6A.17
Y47G6A.7	Y47G6A.7
Y47G6A.18	Y47G6A.18
pcaf-1	Y47G6A.6
Y47G6A.19	Y47G6A.19
Y47G6A.30	Y47G6A.30
Y47G6A.5	Y47G6A.5
rnp-6	Y47G6A.20
rde-10	Y47G6A.4
Y47G6A.21	Y47G6A.21
Y47G6A.22	Y47G6A.22
Y47G6A.33	Y47G6A.33
lpd-3	Y47G6A.23
Y47G6A.3	Y47G6A.3
Y47G6A.31	Y47G6A.31
mis-12	Y47G6A.24
Y47G6A.25	Y47G6A.25
inx-22	Y47G6A.2
inx-21	Y47G6A.1
Y47G6A.26	Y47G6A.26
Y47G6A.32	Y47G6A.32
cah-6	T28F2.3
jmjc-1	T28F2.4
T28F2.2	T28F2.2
T28F2.1	T28F2.1
ccb-1	T28F2.5
col-50	T28F2.6
col-51	T28F2.8
acd-5	T28F2.7
smp-2	D1037.2
ftn-2	D1037.3
rab-8	D1037.4
D1037.1	D1037.1
ipla-4	D1037.5
msh-2	H26D21.2
hus-1	H26D21.1
F21A9.2	F21A9.2
F21A9.1	F21A9.1
lin-59	T12F5.4
glh-4	T12F5.3
T12F5.2	T12F5.2
larp-5	T12F5.5
sld-2	T12F5.1
math-46	Y8G1A.1
inx-13	Y8G1A.2
inx-12	ZK770.3
asic-1	ZK770.1
C32E8.12	C32E8.12
C32E8.6	C32E8.6
C32E8.13	C32E8.13
ric-19	C32E8.7
pmlr-1	C32E8.5
C32E8.4	C32E8.4
tppp-1	C32E8.3
rpl-13	C32E8.2
ptr-2	C32E8.8
C32E8.9	C32E8.9
C32E8.1	C32E8.1
unc-11	C32E8.10
ubr-1	C32E8.11
npp-11	F53F10.5
unc-108	F53F10.4
mpc-2	F53F10.3
F53F10.8	F53F10.8
F53F10.2	F53F10.2
F53F10.1	F53F10.1
gsp-4	T03F1.5
T03F1.6	T03F1.6
T03F1.11	T03F1.11
tfbm-1	T03F1.7
guk-1	T03F1.8
hcp-4	T03F1.9
pgk-1	T03F1.3
coq-4	T03F1.2
clec-53	T03F1.10
uba-5	T03F1.1
T03F1.12	T03F1.12
syf-1	C50F2.3
C50F2.2	C50F2.2
abf-2	C50F2.10
abf-1	C50F2.9
C50F2.4	C50F2.4
C50F2.5	C50F2.5
fkb-5	C50F2.6
C50F2.7	C50F2.7
magu-3	C50F2.8
pbs-4	T20F5.2
mrrf-1	T20F5.3
T20F5.8	T20F5.8
T20F5.4	T20F5.4
T20F5.5	T20F5.5
T20F5.6	T20F5.6
T20F5.7	T20F5.7
T21E3.2	T21E3.2
egg-4	T21E3.1
lrp-2	T21E3.3
F47B3.4	F47B3.4
F47B3.5	F47B3.5
F47B3.3	F47B3.3
F47B3.6	F47B3.6
F47B3.7	F47B3.7
F47B3.2	F47B3.2
F47B3.1	F47B3.1
F28H1.4	F28H1.4
F28H1.5	F28H1.5
aars-2	F28H1.3
cpn-3	F28H1.2
F28H1.1	F28H1.1
unc-73	F55C7.7
F55C7.2	F55C7.2
unc-89	C09D1.1
clec-89	C09D1.2
acd-2	C24G7.4
acd-1	C24G7.2
delm-2	C24G7.1
cyb-2.2	H31G24.4
H31G24.3	H31G24.3
H31G24.1	H31G24.1
lin-44	E01A2.3
let-504	E01A2.4
E01A2.2	E01A2.2
dph-6	E01A2.5
akir-1	E01A2.6
E01A2.1	E01A2.1
poml-2	E01A2.7
poml-3	E01A2.10
E01A2.8	E01A2.8
R12E2.15	R12E2.15
R12E2.14	R12E2.14
R12E2.6	R12E2.6
R12E2.7	R12E2.7
R12E2.8	R12E2.8
inx-15	R12E2.9
inx-16	R12E2.5
inx-17	R12E2.4
egg-5	R12E2.10
R12E2.11	R12E2.11
mrps-6	R12E2.12
rpn-8	R12E2.3
R12E2.13	R12E2.13
suco-1	R12E2.2
kel-20	R12E2.1
ppw-1	C18E3.7
cas-2	C18E3.6
snrp-40.2	C18E3.5
C18E3.3	C18E3.3
hop-1	C18E3.8
swsn-2.2	C18E3.2
C18E3.1	C18E3.1
C18E3.9	C18E3.9
nab-1	C43E11.6
C43E11.5	C43E11.5
ndx-7	C43E11.7
exoc-7	C43E11.8
tufm-2	C43E11.4
cogc-5	C43E11.11
C43E11.12	C43E11.12
met-1	C43E11.3
mus-81	C43E11.2
C43E11.9	C43E11.9
cdc-6	C43E11.10
acin-1	C43E11.1
Y47D9A.4	Y47D9A.4
Y47D9A.3	Y47D9A.3
Y47D9A.5	Y47D9A.5
scpl-3	Y47D9A.2
Y47D9A.1	Y47D9A.1
Y47D9A.7	Y47D9A.7
anc-1	ZK973.6
acr-6	ZK973.5
ZK973.4	ZK973.4
ZK973.8	ZK973.8
pdp-1	ZK973.3
ZK973.9	ZK973.9
lpd-5	ZK973.10
cec-10	ZK973.2
ZK973.11	ZK973.11
ZK973.1	ZK973.1
dhc-1	T21E12.4
T21E12.3	T21E12.3
tiam-1	C11D9.1
T21E12.5	T21E12.5
C41D11.10	C41D11.10
C41D11.3	C41D11.3
eif-3.H	C41D11.2
cps-6	C41D11.8
C41D11.9	C41D11.9
cmt-1	C41D11.5
eri-7	C41D11.7
eri-6	C41D11.1
sosi-1	C41D11.6
T01A4.9	T01A4.9
gcy-28	T01A4.1
mrpl-19	Y119C1B.4
rnf-145	Y119C1B.5
Y119C1B.6	Y119C1B.6
Y119C1B.12	Y119C1B.12
bet-1	Y119C1B.8
zig-9	Y119C1B.9
Y119C1B.3	Y119C1B.3
Y119C1B.11	Y119C1B.11
Y119C1B.1	Y119C1B.1
Y119C1B.10	Y119C1B.10
D1007.15	D1007.15
pqn-24	D1007.14
D1007.13	D1007.13
ceh-17	D1007.1
col-52	D1007.2
D1007.3	D1007.3
D1007.18	D1007.18
D1007.4	D1007.4
tmem-39	D1007.5
rps-10	D1007.6
rpl-24.1	D1007.12
D1007.10	D1007.10
D1007.19	D1007.19
nrd-1	D1007.7
eaf-1	D1007.16
D1007.8	D1007.8
C44E4.5	C44E4.5
ubr-4	C44E4.1
ssb-1	C44E4.4
acbp-1	C44E4.6
got-2.1	C44E4.3
Y119C1A.1	Y119C1A.1
lmd-2	B0041.3
rpl-4	B0041.4
B0041.8	B0041.8
B0041.5	B0041.5
B0041.12	B0041.12
ptps-1	B0041.6
ain-2	B0041.2
B0041.11	B0041.11
B0041.1	B0041.1
xnp-1	B0041.7
unc-57	T04D1.3
T04D1.2	T04D1.2
chd-7	T04D1.4
W09C3.4	W09C3.4
W09C3.3	W09C3.3
gsp-3	W09C3.6
W09C3.2	W09C3.2
W09C3.7	W09C3.7
W09C3.8	W09C3.8
W09C3.1	W09C3.1
C10H11.7	C10H11.7
ugt-26	C10H11.6
ugt-27	C10H11.5
ugt-28	C10H11.4
ugt-25	C10H11.3
mlst-8	C10H11.8
let-502	C10H11.9
viln-1	C10H11.1
kca-1	C10H11.10
kin-35	M04F3.3
rpa-2	M04F3.1
M04F3.4	M04F3.4
M04F3.5	M04F3.5
rpl-41.1	F54D7.6
rpl-41.2	F54D7.7
zig-7	F54D7.4
gnrr-1	F54D7.3
ept-1	F54D7.2
F57C9.6	F57C9.6
tofu-4	F57C9.7
htp-3	F57C9.5
F57C9.4	F57C9.4
glo-2	F57C9.3
clec-90	F57C9.2
pdxk-1	F57C9.1
rga-6	C01F4.2
F25F8.1	F25F8.1
glc-2	F25F8.2
F21F3.4	F21F3.4
unc-38	F21F3.5
icmt-1	F21F3.3
F21F3.2	F21F3.2
pgal-1	F21F3.1
F21F3.6	F21F3.6
F21F3.7	F21F3.7
imb-1	F28B3.8
mfsd-13.1	F28B3.5
acl-11	F28B3.9
dip-2	F28B3.4
F28B3.10	F28B3.10
F28B3.6	F28B3.6
him-1	F28B3.7
mzt-1	W03G9.8
enu-3.3	W03G9.3
pid-4	W03G9.2
app-1	W03G9.4
W03G9.5	W03G9.5
W03G9.9	W03G9.9
snf-1	W03G9.1
W03G9.10	W03G9.10
paf-1	W03G9.6
cil-7	W03G9.7
dyf-1	F54C1.5
mes-3	F54C1.3
dom-3	F54C1.2
F54C1.8	F54C1.8
sst-20	F54C1.9
F54C1.1	F54C1.1
F54C1.6	F54C1.6
pat-10	F54C1.7
C46H11.6	C46H11.6
lfe-2	C46H11.4
C46H11.3	C46H11.3
C46H11.7	C46H11.7
phat-1	C46H11.8
phat-2	C46H11.9
C46H11.2	C46H11.2
C46H11.10	C46H11.10
C46H11.1	C46H11.1
fhod-1	C46H11.11
vha-16	C30F8.2
kin-32	C30F8.4
C30F8.3	C30F8.3
ift-20	Y110A7A.20
spe-5	Y110A7A.12
chp-1	Y110A7A.13
pas-3	Y110A7A.14
use-1	Y110A7A.11
aap-1	Y110A7A.10
Y110A7A.21	Y110A7A.21
Y110A7A.15	Y110A7A.15
elpc-1	Y110A7A.16
Y110A7A.9	Y110A7A.9
mat-1	Y110A7A.17
prp-31	Y110A7A.8
Y110A7A.7	Y110A7A.7
pfkb-1.1	Y110A7A.6
mtm-1	Y110A7A.5
tyms-1	Y110A7A.4
unc-63	Y110A7A.3
trf-2	Y110A7A.2
ppw-2	Y110A7A.18
let-630	Y110A7A.19
hcp-6	Y110A7A.1
spd-5	F56A3.4
npp-6	F56A3.3
slx-1	F56A3.2
bro-1	F56A3.5
fncm-1	F56A3.1
pde-5	C32E12.2
osr-1	C32E12.3
sem-2	C32E12.5
C32E12.4	C32E12.4
C32E12.1	C32E12.1
mrpl-47	B0261.4
let-363	B0261.2
B0261.5	B0261.5
B0261.6	B0261.6
B0261.1	B0261.1
B0261.9	B0261.9
B0261.7	B0261.7
B0261.8	B0261.8
C01G8.1	C01G8.1
cln-3.2	C01G8.2
dhs-1	C01G8.3
dnj-4	C01G8.4
erm-1	C01G8.5
hpo-32	C01G8.6
let-526	C01G8.9
F48C1.3	F48C1.3
F48C1.5	F48C1.5
F48C1.6	F48C1.6
fbxa-145	F48C1.2
aman-3	F48C1.1
spe-11	F48C1.7
F48C1.9	F48C1.9
F48C1.11	F48C1.11
F48C1.8	F48C1.8
F55A12.6	F55A12.6
F55A12.18	F55A12.18
apm-1	F55A12.7
F55A12.5	F55A12.5
nath-10	F55A12.8
dhs-2	F55A12.4
ppk-1	F55A12.3
F55A12.2	F55A12.2
zhp-1	F55A12.10
tent-5	F55A12.9
C24A11.1	C24A11.1
frm-4	C24A11.8
coq-1	C24A11.9
erp-44.1	C30H7.2
F27C1.6	F27C1.6
F27C1.4	F27C1.4
F27C1.3	F27C1.3
atp-3	F27C1.7
F27C1.2	F27C1.2
dpy-5	F27C1.8
F27C1.11	F27C1.11
F27C1.1	F27C1.1
F27C1.13	F27C1.13
hil-8	T05E8.2
let-355	T05E8.3
C09D4.4	C09D4.4
rpl-19	C09D4.5
C09D4.6	C09D4.6
C09D4.9	C09D4.9
C09D4.3	C09D4.3
C09D4.2	C09D4.2
C09D4.1	C09D4.1
mrpl-24	F59A3.3
zipt-11	F59A3.4
rpa-4	F59A3.6
F59A3.2	F59A3.2
F59A3.12	F59A3.12
F59A3.13	F59A3.13
F59A3.7	F59A3.7
cpd-1	F59A3.1
F59A3.8	F59A3.8
pup-3	F59A3.9
tom-1	M01A10.2
ostd-1	M01A10.3
fubl-4	M01A10.1
pqn-52	M01E11.4
cey-3	M01E11.5
rmh-1	M01E11.3
klp-15	M01E11.6
ctnb-1	M01E11.2
M01E11.1	M01E11.1
tns-1	M01E11.7
ubl-5	F46F11.4
vha-10	F46F11.5
trpp-8	F46F11.9
xrep-4	F46F11.6
cey-2	F46F11.2
F46F11.7	F46F11.7
F46F11.10	F46F11.10
F46F11.8	F46F11.8
F46F11.1	F46F11.1
M01A12.4	M01A12.4
col-53	M01A12.1
F55F8.2	F55F8.2
F55F8.3	F55F8.3
cir-1	F55F8.4
wdr-12	F55F8.5
mff-2	F55F8.6
F55F8.7	F55F8.7
ptr-10	F55F8.1
F55F8.8	F55F8.8
zipt-2.4	F55F8.9
T19B4.5	T19B4.5
dnj-21	T19B4.4
T19B4.3	T19B4.3
unc-40	T19B4.7
npp-7	T19B4.2
pamn-1	T19B4.1
lim-7	C04F1.3
C04F1.1	C04F1.1
F56H1.10	F56H1.10
rpt-5	F56H1.4
rad-8	F56H1.6
che-14	F56H1.1
ccpp-1	F56H1.5
oxy-5	F56H1.7
dhhc-11	T22E7.2
lron-8	T22E7.1
hil-5	B0414.3
rnt-1	B0414.2
cpb-3	B0414.5
glh-3	B0414.6
mtk-1	B0414.7
srz-4	B0414.1
vps-51	B0414.8
lin-35	C32F10.2
C32F10.4	C32F10.4
hmg-3	C32F10.5
nhr-2	C32F10.6
C32F10.8	C32F10.8
obr-4	C32F10.1
twk-47	F33D11.5
F33D11.16	F33D11.16
ceh-12	F33D11.4
col-54	F33D11.3
F33D11.6	F33D11.6
F33D11.2	F33D11.2
F33D11.7	F33D11.7
F33D11.1	F33D11.1
nlp-62	F33D11.8
gpaa-1	F33D11.9
dhhc-3	F33D11.12
F33D11.17	F33D11.17
F33D11.10	F33D11.10
vpr-1	F33D11.11
cdc-7	C34G6.5
noah-1	C34G6.6
pgp-2	C34G6.4
C34G6.3	C34G6.3
tyr-4	C34G6.2
stam-1	C34G6.7
hpo-27	C34G6.1
B0207.5	B0207.5
B0207.6	B0207.6
air-2	B0207.4
gpa-14	B0207.3
