"drug","comps","Estimate","Std..Error","t.value","p.value","sig_p_val"
"Milbemycin","strainAF16/strainED3102",1.48519873232171,0.154251601426091,3.14550207476577,0.0254669681089526,"*"
"Milbemycin","strainAF16/strainJU3237",1.70019669233909,0.169759689109778,4.12463462916861,0.000594436212732239,"*"
"Milbemycin","strainAF16/strainNIC1667",0.890933168141744,0.0964412359821165,-1.13091491152686,1,""
"Milbemycin","strainAF16/strainVX34",1.0446671051299,0.127773607235842,0.34958005879455,1,""
"Milbemycin","strainECA2666/strainED3102",0.786846027919549,0.0726091033750542,-2.93563702307999,0.0508582972783415,""
"Milbemycin","strainECA2666/strainJU3237",0.900750172307031,0.0803918155886077,-1.23457626832145,1,""
"Milbemycin","strainECA2666/strainNIC1667",0.472009037738837,0.0476361816420009,-11.0838220877811,2.10521931056538e-26,"*"
"Milbemycin","strainECA2666/strainVX34",0.553456008466092,0.06335014479249,-7.04882353460453,4.50115534285143e-11,"*"
"Milbemycin","strainED3102/strainJU3237",1.14476039828103,0.108501875596922,1.33417415583495,1,""
"Milbemycin","strainED3102/strainNIC1667",0.599874716260368,0.0644558417823212,-6.20774273790305,1.10058040349412e-08,"*"
"Milbemycin","strainED3102/strainVX34",0.703385400482291,0.0840142340322946,-3.53052792701404,0.00645104408085741,"*"
"Milbemycin","strainJU3237/strainNIC1667",0.524017704631587,0.0537622005715177,-8.85347493793959,2.17641593902501e-17,"*"
"Milbemycin","strainJU3237/strainVX34",0.614438970406813,0.0713921113865995,-5.4006111054107,1.1949808688154e-06,"*"
"Milbemycin","strainNIC1667/strainVX34",1.17255383735326,0.145467110106371,1.18620516505126,1,""
"Levamisole","strainAF16/strainECA2666",0.900015924849431,0.0553665869783402,-1.80585585291149,1,""
"Levamisole","strainAF16/strainED3102",1.01868600576628,0.0608898467989337,0.306882128115385,1,""
"Levamisole","strainAF16/strainJU3237",0.991667142500872,0.0591641006764971,-0.140843136358837,1,""
"Levamisole","strainAF16/strainNIC1667",0.856286220218554,0.0542758349470464,-2.64784097603765,0.126233289981727,""
"Levamisole","strainAF16/strainVX34",0.920739822123128,0.055233722289273,-1.4349961326482,1,""
"Levamisole","strainECA2666/strainED3102",1.13185331241411,0.0695634686751788,1.89543901310885,0.881137697310796,""
"Levamisole","strainECA2666/strainJU3237",1.1018328844201,0.0677387625703623,1.50331775420791,1,""
"Levamisole","strainECA2666/strainNIC1667",0.951412299023273,0.0617036918721095,-0.787435881104699,1,""
"Levamisole","strainECA2666/strainVX34",1.02302614509534,0.0631343904006573,0.36471636059541,1,""
"Levamisole","strainED3102/strainJU3237",0.973476750330854,0.0582895309878966,-0.45502595782858,1,""
"Levamisole","strainED3102/strainNIC1667",0.84057915331274,0.0529308508639969,-3.01187009248885,0.0413762159760752,"*"
"Levamisole","strainED3102/strainVX34",0.903850467083357,0.0542040350066537,-1.77384456535091,1,""
"Levamisole","strainJU3237/strainNIC1667",0.863481488414648,0.0552057126095685,-2.47290552249279,0.207142777230992,""
"Levamisole","strainJU3237/strainVX34",0.928476686039155,0.0556071318795862,-1.2862255531489,1,""
"Levamisole","strainNIC1667/strainVX34",1.07527109555509,0.0683186475500095,1.10176501225361,1,""
"Pyrantel","strainAF16/strainECA2666",1.11416655547553,0.0381127703219895,2.99549349236514,0.0435877277843188,"*"
"Pyrantel","strainAF16/strainED3102",0.646582168430199,0.0275584365528726,-12.8243063024184,5.01354732392402e-31,"*"
"Pyrantel","strainAF16/strainJU3237",1.17344072292513,0.0376915118569522,4.60158572527875,8.39163887233283e-05,"*"
"Pyrantel","strainAF16/strainNIC1667",0.725663699371813,0.0300118771577139,-9.14092441424227,2.15789700381732e-17,"*"
"Pyrantel","strainAF16/strainVX34",1.02469266062622,0.0344630934892557,0.716495767680174,1,""
"Pyrantel","strainECA2666/strainED3102",0.580328107366531,0.0249338597817008,-16.8314050174242,7.41304854182274e-48,"*"
"Pyrantel","strainECA2666/strainJU3237",1.05320045477788,0.0345625621601872,1.53925089613753,1,""
"Pyrantel","strainECA2666/strainNIC1667",0.6513063022809,0.0271647564544204,-12.8362534118121,4.4908490075235e-31,"*"
"Pyrantel","strainECA2666/strainVX34",0.919694327199472,0.0314883568657047,-2.55032909919768,0.1668586398113,""
"Pyrantel","strainED3102/strainJU3237",1.81483619595334,0.0771259394227594,10.5650083752871,2.28358773062108e-22,"*"
"Pyrantel","strainED3102/strainNIC1667",1.1223070087652,0.0518193114547747,2.36025924180684,0.280928015983115,""
"Pyrantel","strainED3102/strainVX34",1.58478335880189,0.0672072178874774,8.70119872810339,6.00670381209229e-16,"*"
"Pyrantel","strainJU3237/strainNIC1667",0.618406780329641,0.0254448284373203,-14.9968871124582,5.50518819705573e-40,"*"
"Pyrantel","strainJU3237/strainVX34",0.87323768521676,0.0281658155599268,-4.5005732041927,0.000132536815569545,"*"
"Pyrantel","strainNIC1667/strainVX34",1.41207650529201,0.058122272549767,7.08982094495989,8.8416190135904e-11,"*"
"Closantel","strainAF16/strainECA2666",1.21474427336197,0.0683928865785715,3.1398626977861,0.0272077961947805,"*"
"Closantel","strainAF16/strainED3102",1.16208989936799,0.0651000435402631,2.48985854007518,0.197678657016659,""
"Closantel","strainAF16/strainJU3237",0.945467475152178,0.0546286915280525,-0.998239630539551,1,""
"Closantel","strainAF16/strainNIC1667",0.791310397598425,0.0485813851177467,-4.29567007807156,0.00032727488534248,"*"
"Closantel","strainAF16/strainVX34",1.10826189918298,0.0627814600520042,1.72442468036429,1,""
"Closantel","strainECA2666/strainED3102",0.956653943427736,0.0520789910868961,-0.832313677120581,1,""
"Closantel","strainECA2666/strainJU3237",0.778326348915781,0.043702354402559,-5.07235031417983,8.98323188440614e-06,"*"
"Closantel","strainECA2666/strainNIC1667",0.651421385513812,0.0395760371741551,-8.80782006930763,2.80909351285414e-16,"*"
"Closantel","strainECA2666/strainVX34",0.912341736022935,0.0499906264214708,-1.75349400981732,1,""
"Closantel","strainED3102/strainJU3237",0.813592369804071,0.0455613946180417,-4.09135040221341,0.000776145375515435,"*"
"Closantel","strainED3102/strainNIC1667",0.680937333702654,0.0411700314854262,-7.74987666478445,1.11861242552911e-12,"*"
"Closantel","strainED3102/strainVX34",0.953680003402247,0.0521420966533842,-0.888341658097616,1,""
"Closantel","strainJU3237/strainNIC1667",0.836951474688285,0.0520039231156971,-3.13531202153668,0.027623180233068,"*"
"Closantel","strainJU3237/strainVX34",1.17218405530513,0.0660438501433136,2.60711716430059,0.142007283588983,""
"Closantel","strainNIC1667/strainVX34",1.40054004414258,0.0856279241051913,4.67768018818872,5.93623198988525e-05,"*"
"Emodepside","strainAF16/strainECA2666",2.91318942378364,0.484529337931532,3.94855228364724,0.00139691289203964,"*"
"Emodepside","strainAF16/strainED3102",1.54374973433324,0.29080353683386,1.86981816058135,0.933757281341752,""
"Emodepside","strainAF16/strainJU3237",4.21642033620635,0.671589842167928,4.78926293141,3.560440435929e-05,"*"
"Emodepside","strainAF16/strainNIC1667",1.74468079065788,0.321594135589442,2.31559194726287,0.316400557161572,""
"Emodepside","strainAF16/strainVX34",3.41027934205314,0.553725155605269,4.35284421820876,0.000257221933819093,"*"
"Emodepside","strainECA2666/strainED3102",0.52991738941858,0.0753053825525168,-6.24235074104553,1.6733964585246e-08,"*"
"Emodepside","strainECA2666/strainJU3237",1.44735536308864,0.145075951848648,3.08359419592399,0.0328378153065805,"*"
"Emodepside","strainECA2666/strainNIC1667",0.598890266597183,0.0810735914186773,-4.94747705614052,1.67361291391883e-05,"*"
"Emodepside","strainECA2666/strainVX34",1.17063425886803,0.121712763855891,1.40194219128951,1,""
"Emodepside","strainED3102/strainJU3237",2.73128489834362,0.370691841937822,4.67041542995169,6.19491244230902e-05,"*"
"Emodepside","strainED3102/strainNIC1667",1.13015779167821,0.183723048580786,0.708445634250273,1,""
"Emodepside","strainED3102/strainVX34",2.20908821307495,0.305490896251431,3.95785350041927,0.00134563774719111,"*"
"Emodepside","strainJU3237/strainNIC1667",0.413782462738908,0.0532097009461096,-11.0171176841383,6.51066944239763e-24,"*"
"Emodepside","strainJU3237/strainVX34",0.808809148549331,0.0763500604281652,-2.50413490675037,0.190176603048981,""
"Emodepside","strainNIC1667/strainVX34",1.95467237348742,0.25672974605417,3.71858885914212,0.00344084411720293,"*"
