Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p037,D05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,NIC1667,2,,,
p037,E05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,PB420,2,,,
p037,F05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ED3102,2,,,
p037,A06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ECA2666,2,,,
p037,B06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,JU3237,2,,,
p037,C06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,VX34,2,,,
p037,D06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,NIC1667,2,,,
p037,E06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,PB420,2,,,
p037,F06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ED3102,2,,,
p037,A07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ECA2666,2,,,
p037,B07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,JU3237,2,,,
p037,C07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,VX34,2,,,
p037,D07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,NIC1667,2,,,
p037,E07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,PB420,2,,,
p037,F07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ED3102,2,,,
p037,A08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ECA2666,2,,,
p037,B08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,JU3237,2,,,
p037,C08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,VX34,2,,,
p037,D08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,NIC1667,2,,,
p037,E08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,PB420,2,,,
p037,F08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ED3102,2,,,
p037,A09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ECA2666,2,,,
p037,B09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,JU3237,2,,,
p037,C09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,VX34,2,,,
p037,D09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,NIC1667,2,,,
p037,E09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,PB420,2,,,
p037,F09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ED3102,2,,,
p037,A10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ECA2666,2,,,
p037,B10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,JU3237,2,,,
p037,C10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,VX34,2,,,
p037,D10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,NIC1667,2,,,
p037,E10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,PB420,2,,,
p037,F10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ED3102,2,,,
p037,A11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ECA2666,2,,,
p037,B11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,JU3237,2,,,
p037,C11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,VX34,2,,,
p037,D11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,NIC1667,2,,,
p037,E11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,PB420,2,,,
p037,F11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ED3102,2,,,
p037,A12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ECA2666,2,,,
p037,B12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,JU3237,2,,,
p037,C12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,VX34,2,,,
p037,D12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,NIC1667,2,,,
p037,E12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,PB420,2,,,
p037,F12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ED3102,2,,,
p038,A01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ECA2666,2,,,
p038,B01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,JU3237,2,,,
p038,C01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,VX34,2,,,
p038,D01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,NIC1667,2,,,
p038,E01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,PB420,2,,,
p038,F01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ED3102,2,,,
p038,A02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ECA2666,2,,,
p038,B02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,JU3237,2,,,
p038,C02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,VX34,2,,,
p038,D02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,NIC1667,2,,,
p038,E02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,PB420,2,,,
p038,F02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ED3102,2,,,
p038,A03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ECA2666,2,,,
p038,B03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,JU3237,2,,,
p038,C03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,VX34,2,,,
p038,D03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,NIC1667,2,,,
p038,E03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,PB420,2,,,
p038,F03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ED3102,2,,,
p038,A04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ECA2666,2,,,
p038,B04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,JU3237,2,,,
p038,C04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,VX34,2,,,
p038,D04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,NIC1667,2,,,
p038,E04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,PB420,2,,,
p038,F04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ED3102,2,,,
p038,A05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ECA2666,2,,,
p038,B05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,JU3237,2,,,
p038,C05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,VX34,2,,,
p038,D05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,NIC1667,2,,,
p038,E05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,PB420,2,,,
p038,F05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ED3102,2,,,
p038,A06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ECA2666,2,,,
p038,B06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,JU3237,2,,,
p038,C06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,VX34,2,,,
p038,D06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,NIC1667,2,,,
p038,E06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,PB420,2,,,
p038,F06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ED3102,2,,,
p038,A07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ECA2666,2,,,
p038,B07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,JU3237,2,,,
p038,C07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,VX34,2,,,
p038,D07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,NIC1667,2,,,
p038,E07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,PB420,2,,,
p038,F07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ED3102,2,,,
p038,A08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ECA2666,2,,,
p038,B08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,JU3237,2,,,
p038,C08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,VX34,2,,,
p038,D08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,NIC1667,2,,,
p038,E08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,PB420,2,,,
p038,F08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ED3102,2,,,
p038,A09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ECA2666,2,,,
p038,B09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,JU3237,2,,,
p038,C09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,VX34,2,,,
p038,D09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,NIC1667,2,,,
p038,E09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,PB420,2,,,
p038,F09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ED3102,2,,,
p038,A10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ECA2666,2,,,
p038,B10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,JU3237,2,,,
p038,C10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,VX34,2,,,
p038,D10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,NIC1667,2,,,
p038,E10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,PB420,2,,,
p038,F10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ED3102,2,,,
p038,A11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ECA2666,2,,,
p038,B11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,JU3237,2,,,
p038,C11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,VX34,2,,,
p038,D11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,NIC1667,2,,,
p038,E11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,PB420,2,,,
p038,F11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ED3102,2,,,
p038,A12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ECA2666,2,,,
p038,B12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,JU3237,2,,,
p038,C12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,VX34,2,,,
p038,D12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,NIC1667,2,,,
p038,E12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,PB420,2,,,
p038,F12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ED3102,2,,,
p039,A01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ECA2666,2,,,
p039,B01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,JU3237,2,,,
p039,C01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,VX34,2,,,
p039,D01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,NIC1667,2,,,
p039,E01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,PB420,2,,,
p039,F01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ED3102,2,,,
p039,A02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ECA2666,2,,,
p039,B02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,JU3237,2,,,
p039,C02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,VX34,2,,,
p039,D02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,NIC1667,2,,,
p039,E02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,PB420,2,,,
p039,F02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ED3102,2,,,
p039,A03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ECA2666,2,,,
p039,B03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,JU3237,2,,,
p039,C03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,VX34,2,,,
p039,D03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,NIC1667,2,,,
p039,E03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,PB420,2,,,
p039,F03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ED3102,2,,,
p039,A04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ECA2666,2,,,
p039,B04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,JU3237,2,,,
p039,C04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,VX34,2,,,
p039,D04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,NIC1667,2,,,
p039,E04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,PB420,2,,,
p039,F04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ED3102,2,,,
p039,A05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ECA2666,2,,,
p039,B05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,JU3237,2,,,
p039,C05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,VX34,2,,,
p039,D05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,NIC1667,2,,,
p039,E05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,PB420,2,,,
p039,F05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ED3102,2,,,
p039,A06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ECA2666,2,,,
p039,B06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,JU3237,2,,,
p039,C06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,VX34,2,,,
p039,D06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,NIC1667,2,,,
p039,E06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,PB420,2,,,
p039,F06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ED3102,2,,,
p039,A07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ECA2666,2,,,
p039,B07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,JU3237,2,,,
p039,C07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,VX34,2,,,
p039,D07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,NIC1667,2,,,
p039,E07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,PB420,2,,,
p039,F07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ED3102,2,,,
p039,A08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ECA2666,2,,,
p039,B08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,JU3237,2,,,
p039,C08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,VX34,2,,,
p039,D08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,NIC1667,2,,,
p039,E08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,PB420,2,,,
p039,F08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ED3102,2,,,
p039,A09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ECA2666,2,,,
p039,B09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,JU3237,2,,,
p039,C09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,VX34,2,,,
p039,D09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,NIC1667,2,,,
p039,E09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,PB420,2,,,
p039,F09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ED3102,2,,,
p039,A10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ECA2666,2,,,
p039,B10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,JU3237,2,,,
p039,C10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,VX34,2,,,
p039,D10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,NIC1667,2,,,
p039,E10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,PB420,2,,,
p039,F10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ED3102,2,,,
p039,A11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ECA2666,2,,,
p039,B11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,JU3237,2,,,
p039,C11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,VX34,2,,,
p039,D11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,NIC1667,2,,,
p039,E11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,PB420,2,,,
p039,F11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ED3102,2,,,
p039,A12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ECA2666,2,,,
p039,B12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,JU3237,2,,,
p039,C12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,VX34,2,,,
p039,D12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,NIC1667,2,,,
p039,E12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,PB420,2,,,
p039,F12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ED3102,2,,,
p040,A01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ECA2666,2,,,
p040,B01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,JU3237,2,,,
p040,C01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,VX34,2,,,
p040,D01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,NIC1667,2,,,
p040,E01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,PB420,2,,,
p040,F01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ED3102,2,,,
p040,A02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ECA2666,2,,,
p040,B02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,JU3237,2,,,
p040,C02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,VX34,2,,,
p040,D02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,NIC1667,2,,,
p040,E02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,PB420,2,,,
p040,F02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ED3102,2,,,
p040,A03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ECA2666,2,,,
p040,B03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,JU3237,2,,,
p040,C03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,VX34,2,,,
p040,D03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,NIC1667,2,,,
p040,E03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,PB420,2,,,
p040,F03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ED3102,2,,,
p040,A04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ECA2666,2,,,
p040,B04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,JU3237,2,,,
p040,C04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,VX34,2,,,
p040,D04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,NIC1667,2,,,
p040,E04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,PB420,2,,,
p040,F04,48h,10,15hHB101,DMSO,1,Albendazole,0.468,,,ED3102,2,,,
p040,A05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ECA2666,2,,,
p040,B05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,JU3237,2,,,
p040,C05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,VX34,2,,,
p040,D05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,NIC1667,2,,,
p040,E05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,PB420,2,,,
p040,F05,48h,10,15hHB101,DMSO,1,Albendazole,0.9375,,,ED3102,2,,,
p040,A06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ECA2666,2,,,
p040,B06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,JU3237,2,,,
p040,C06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,VX34,2,,,
p040,D06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,NIC1667,2,,,
p040,E06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,PB420,2,,,
p040,F06,48h,10,15hHB101,DMSO,1,Albendazole,1.875,,,ED3102,2,,,
p040,A07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ECA2666,2,,,
p040,B07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,JU3237,2,,,
p040,C07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,VX34,2,,,
p040,D07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,NIC1667,2,,,
p040,E07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,PB420,2,,,
p040,F07,48h,10,15hHB101,DMSO,1,Albendazole,3.75,,,ED3102,2,,,
p040,A08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ECA2666,2,,,
p040,B08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,JU3237,2,,,
p040,C08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,VX34,2,,,
p040,D08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,NIC1667,2,,,
p040,E08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,PB420,2,,,
p040,F08,48h,10,15hHB101,DMSO,1,Albendazole,7.5,,,ED3102,2,,,
p040,A09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ECA2666,2,,,
p040,B09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,JU3237,2,,,
p040,C09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,VX34,2,,,
p040,D09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,NIC1667,2,,,
p040,E09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,PB420,2,,,
p040,F09,48h,10,15hHB101,DMSO,1,Albendazole,15,,,ED3102,2,,,
p040,A10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ECA2666,2,,,
p040,B10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,JU3237,2,,,
p040,C10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,VX34,2,,,
p040,D10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,NIC1667,2,,,
p040,E10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,PB420,2,,,
p040,F10,48h,10,15hHB101,DMSO,1,Albendazole,30,,,ED3102,2,,,
p040,A11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ECA2666,2,,,
p040,B11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,JU3237,2,,,
p040,C11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,VX34,2,,,
p040,D11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,NIC1667,2,,,
p040,E11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,PB420,2,,,
p040,F11,48h,10,15hHB101,DMSO,1,Albendazole,60,,,ED3102,2,,,
p040,A12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ECA2666,2,,,
p040,B12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,JU3237,2,,,
p040,C12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,VX34,2,,,
p040,D12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,NIC1667,2,,,
p040,E12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,PB420,2,,,
p040,F12,48h,10,15hHB101,DMSO,1,Albendazole,120,,,ED3102,2,,,
p041,A01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ECA2666,2,,,
p041,B01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,JU3237,2,,,
p041,C01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,VX34,2,,,
p041,D01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,NIC1667,2,,,
p041,E01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,PB420,2,,,
p041,F01,48h,10,15hHB101,DMSO,1,Albendazole,0,,,ED3102,2,,,
p041,A02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ECA2666,2,,,
p041,B02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,JU3237,2,,,
p041,C02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,VX34,2,,,
p041,D02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,NIC1667,2,,,
p041,E02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,PB420,2,,,
p041,F02,48h,10,15hHB101,DMSO,1,Albendazole,0.117,,,ED3102,2,,,
p041,A03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,ECA2666,2,,,
p041,B03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,JU3237,2,,,
p041,C03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,VX34,2,,,
p041,D03,48h,10,15hHB101,DMSO,1,Albendazole,0.234,,,NIC1667,2,,,
