Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p035,E03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,PB420,1,,,
p035,F03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,ED3102,1,,,
p035,A04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,ECA2666,1,,,
p035,B04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,JU3237,1,,,
p035,C04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,VX34,1,,,
p035,D04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,NIC1667,1,,,
p035,E04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,PB420,1,,,
p035,F04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,ED3102,1,,,
p035,A05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,ECA2666,1,,,
p035,B05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,JU3237,1,,,
p035,C05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,VX34,1,,,
p035,D05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,NIC1667,1,,,
p035,E05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,PB420,1,,,
p035,F05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,ED3102,1,,,
p035,A06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,ECA2666,1,,,
p035,B06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,JU3237,1,,,
p035,C06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,VX34,1,,,
p035,D06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,NIC1667,1,,,
p035,E06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,PB420,1,,,
p035,F06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,ED3102,1,,,
p035,A07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,ECA2666,1,,,
p035,B07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,JU3237,1,,,
p035,C07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,VX34,1,,,
p035,D07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,NIC1667,1,,,
p035,E07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,PB420,1,,,
p035,F07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,ED3102,1,,,
p035,A08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,ECA2666,1,,,
p035,B08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,JU3237,1,,,
p035,C08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,VX34,1,,,
p035,D08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,NIC1667,1,,,
p035,E08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,PB420,1,,,
p035,F08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,ED3102,1,,,
p035,A09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,ECA2666,1,,,
p035,B09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,JU3237,1,,,
p035,C09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,VX34,1,,,
p035,D09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,NIC1667,1,,,
p035,E09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,PB420,1,,,
p035,F09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,ED3102,1,,,
p035,A10,48h,10,15hHB101,DMSO,1,Closantel,25,,,ECA2666,1,,,
p035,B10,48h,10,15hHB101,DMSO,1,Closantel,25,,,JU3237,1,,,
p035,C10,48h,10,15hHB101,DMSO,1,Closantel,25,,,VX34,1,,,
p035,D10,48h,10,15hHB101,DMSO,1,Closantel,25,,,NIC1667,1,,,
p035,E10,48h,10,15hHB101,DMSO,1,Closantel,25,,,PB420,1,,,
p035,F10,48h,10,15hHB101,DMSO,1,Closantel,25,,,ED3102,1,,,
p035,A11,48h,10,15hHB101,DMSO,1,Closantel,50,,,ECA2666,1,,,
p035,B11,48h,10,15hHB101,DMSO,1,Closantel,50,,,JU3237,1,,,
p035,C11,48h,10,15hHB101,DMSO,1,Closantel,50,,,VX34,1,,,
p035,D11,48h,10,15hHB101,DMSO,1,Closantel,50,,,NIC1667,1,,,
p035,E11,48h,10,15hHB101,DMSO,1,Closantel,50,,,PB420,1,,,
p035,F11,48h,10,15hHB101,DMSO,1,Closantel,50,,,ED3102,1,,,
p035,A12,48h,10,15hHB101,DMSO,1,Closantel,100,,,ECA2666,1,,,
p035,B12,48h,10,15hHB101,DMSO,1,Closantel,100,,,JU3237,1,,,
p035,C12,48h,10,15hHB101,DMSO,1,Closantel,100,,,VX34,1,,,
p035,D12,48h,10,15hHB101,DMSO,1,Closantel,100,,,NIC1667,1,,,
p035,E12,48h,10,15hHB101,DMSO,1,Closantel,100,,,PB420,1,,,
p035,F12,48h,10,15hHB101,DMSO,1,Closantel,100,,,ED3102,1,,,
p036,A01,48h,10,15hHB101,DMSO,1,Closantel,0,,,ECA2666,1,,,
p036,B01,48h,10,15hHB101,DMSO,1,Closantel,0,,,JU3237,1,,,
p036,C01,48h,10,15hHB101,DMSO,1,Closantel,0,,,VX34,1,,,
p036,D01,48h,10,15hHB101,DMSO,1,Closantel,0,,,NIC1667,1,,,
p036,E01,48h,10,15hHB101,DMSO,1,Closantel,0,,,PB420,1,,,
p036,F01,48h,10,15hHB101,DMSO,1,Closantel,0,,,ED3102,1,,,
p036,A02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,ECA2666,1,,,
p036,B02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,JU3237,1,,,
p036,C02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,VX34,1,,,
p036,D02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,NIC1667,1,,,
p036,E02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,PB420,1,,,
p036,F02,48h,10,15hHB101,DMSO,1,Closantel,0.097,,,ED3102,1,,,
p036,A03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,ECA2666,1,,,
p036,B03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,JU3237,1,,,
p036,C03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,VX34,1,,,
p036,D03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,NIC1667,1,,,
p036,E03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,PB420,1,,,
p036,F03,48h,10,15hHB101,DMSO,1,Closantel,0.195,,,ED3102,1,,,
p036,A04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,ECA2666,1,,,
p036,B04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,JU3237,1,,,
p036,C04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,VX34,1,,,
p036,D04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,NIC1667,1,,,
p036,E04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,PB420,1,,,
p036,F04,48h,10,15hHB101,DMSO,1,Closantel,0.39,,,ED3102,1,,,
p036,A05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,ECA2666,1,,,
p036,B05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,JU3237,1,,,
p036,C05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,VX34,1,,,
p036,D05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,NIC1667,1,,,
p036,E05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,PB420,1,,,
p036,F05,48h,10,15hHB101,DMSO,1,Closantel,0.78,,,ED3102,1,,,
p036,A06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,ECA2666,1,,,
p036,B06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,JU3237,1,,,
p036,C06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,VX34,1,,,
p036,D06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,NIC1667,1,,,
p036,E06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,PB420,1,,,
p036,F06,48h,10,15hHB101,DMSO,1,Closantel,1.56,,,ED3102,1,,,
p036,A07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,ECA2666,1,,,
p036,B07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,JU3237,1,,,
p036,C07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,VX34,1,,,
p036,D07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,NIC1667,1,,,
p036,E07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,PB420,1,,,
p036,F07,48h,10,15hHB101,DMSO,1,Closantel,3.125,,,ED3102,1,,,
p036,A08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,ECA2666,1,,,
p036,B08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,JU3237,1,,,
p036,C08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,VX34,1,,,
p036,D08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,NIC1667,1,,,
p036,E08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,PB420,1,,,
p036,F08,48h,10,15hHB101,DMSO,1,Closantel,6.25,,,ED3102,1,,,
p036,A09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,ECA2666,1,,,
p036,B09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,JU3237,1,,,
p036,C09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,VX34,1,,,
p036,D09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,NIC1667,1,,,
p036,E09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,PB420,1,,,
p036,F09,48h,10,15hHB101,DMSO,1,Closantel,12.5,,,ED3102,1,,,
p036,A10,48h,10,15hHB101,DMSO,1,Closantel,25,,,ECA2666,1,,,
p036,B10,48h,10,15hHB101,DMSO,1,Closantel,25,,,JU3237,1,,,
p036,C10,48h,10,15hHB101,DMSO,1,Closantel,25,,,VX34,1,,,
p036,D10,48h,10,15hHB101,DMSO,1,Closantel,25,,,NIC1667,1,,,
p036,E10,48h,10,15hHB101,DMSO,1,Closantel,25,,,PB420,1,,,
p036,F10,48h,10,15hHB101,DMSO,1,Closantel,25,,,ED3102,1,,,
p036,A11,48h,10,15hHB101,DMSO,1,Closantel,50,,,ECA2666,1,,,
p036,B11,48h,10,15hHB101,DMSO,1,Closantel,50,,,JU3237,1,,,
p036,C11,48h,10,15hHB101,DMSO,1,Closantel,50,,,VX34,1,,,
p036,D11,48h,10,15hHB101,DMSO,1,Closantel,50,,,NIC1667,1,,,
p036,E11,48h,10,15hHB101,DMSO,1,Closantel,50,,,PB420,1,,,
p036,F11,48h,10,15hHB101,DMSO,1,Closantel,50,,,ED3102,1,,,
p036,A12,48h,10,15hHB101,DMSO,1,Closantel,100,,,ECA2666,1,,,
p036,B12,48h,10,15hHB101,DMSO,1,Closantel,100,,,JU3237,1,,,
p036,C12,48h,10,15hHB101,DMSO,1,Closantel,100,,,VX34,1,,,
p036,D12,48h,10,15hHB101,DMSO,1,Closantel,100,,,NIC1667,1,,,
p036,E12,48h,10,15hHB101,DMSO,1,Closantel,100,,,PB420,1,,,
p036,F12,48h,10,15hHB101,DMSO,1,Closantel,100,,,ED3102,1,,,
